"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"지니마을학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 164 , 801호일부 (원동, 양우프라자)",,경기도 오산시청,37.14146807,127.0690764,2021-08-06
"켈리쌤영어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 203호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
JJ하이클래스학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 301호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
"오산윤선생영어교실학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 304호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
ENCHOOL오산어학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 404호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
"더오름학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 501호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
KEM스터디학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 601호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
"서강대SLP학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 602호~604호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
"더스터디독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 701호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
"스터디엔독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 15 , 801호, 802호 (원동, 코스모타워)",,경기도 오산시청,37.14148379,127.0703925,2021-08-06
"뮤엠영어헤윰학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 발안로 1355 , 301호 (누읍동)",,경기도 오산시청,37.14159653,127.0472876,2021-08-06
"프라임학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 발안로 1355 , 이림아파트상가동 302호 (누읍동)",,경기도 오산시청,37.14159653,127.0472876,2021-08-06
"서강SLP학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 5-6 , 2층,3층 (원동)",,경기도 오산시청,37.14167998,127.0695666,2021-08-06
"창조의아침미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 189 , 502호, 503호, 504호 (원동, 메딕프라자)",,경기도 오산시청,37.1417853,127.0730356,2021-08-06
"한국학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 누읍로 17 , 3층 (누읍동, 한라그린타운아파트)",,경기도 오산시청,37.14217261,127.0483303,2021-08-06
"에노스음악보습학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 부원로 67-4 , 206,301호 (원동, 대원아파트 상가)",,경기도 오산시청,37.1427821,127.0868655,2021-08-06
"에브라임학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 부원로 67-3 , 105호,106호 (원동, 경희대엄지체육관)",,경기도 오산시청,37.14305675,127.0866031,2021-08-06
"나우학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 부원로 67-3 , 2층 (원동, 경희대엄지체육관)",,경기도 오산시청,37.14305675,127.0866031,2021-08-06
"오산라이즈어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 7 , 401호일부, 402호, 501호 (원동)",,경기도 오산시청,37.1434079,127.0741095,2021-08-06
"숭실미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 발안로 1419-13 , 2층 (가수동, 가수주공아파트)",,경기도 오산시청,37.14560044,127.051706,2021-08-06
"숭실음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 발안로 1419-13 , 4층 (가수동, 가수주공아파트)",,경기도 오산시청,37.14560044,127.051706,2021-08-06
"비인음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 68 , 201호, 202호 (원동, 오산운암5단지주공아파트)",,경기도 오산시청,37.14607867,127.0760531,2021-08-06
"차오름영어수학학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 72 , 202호 (원동, 운암주공프라자)",,경기도 오산시청,37.14612211,127.0764619,2021-08-06
"노벨보습학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 72 , 2층 (원동, 운암주공프라자)",,경기도 오산시청,37.14612211,127.0764619,2021-08-06
"주니퍼실용음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 72 , 301호 (원동, 운암주공프라자)",,경기도 오산시청,37.14612211,127.0764619,2021-08-06
"유빌라테음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 가수로 31 , 204호, 205호, 206호 (가수동, 늘푸른오스카빌)",,경기도 오산시청,37.14636676,127.0490239,2021-08-06
"공부를부탁해보습학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 가수로 31 , 302호 (가수동, 늘푸른오스카빌)",,경기도 오산시청,37.14636676,127.0490239,2021-08-06
"청춘날다2관학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 63 , 401호 일부 (원동, 중앙씨티월2)",,경기도 오산시청,37.14656702,127.0755333,2021-08-06
"홍샘학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 63 , 401호일부 (원동, 중앙씨티월2)",,경기도 오산시청,37.14656702,127.0755333,2021-08-06
"안쌤사고력수학학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 63 , 602호 (원동, 중앙씨티월2)",,경기도 오산시청,37.14656702,127.0755333,2021-08-06
"조은독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 63 , 801호 (원동, 중앙씨티월2)",,경기도 오산시청,37.14656702,127.0755333,2021-08-06
"더스터디운암1독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 63 , 중앙씨티월2 502호 (원동)",,경기도 오산시청,37.14656702,127.0755333,2021-08-06
"아시크미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 65 , 403호 (원동, 운암프라자)",,경기도 오산시청,37.14656923,127.0758718,2021-08-06
"김원장영수학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 65 , 501호 일부 (원동, 운암프라자)",,경기도 오산시청,37.14656923,127.0758718,2021-08-06
"락수학앤영어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 65 , 운암프라자 305호 (원동)",,경기도 오산시청,37.14656923,127.0758718,2021-08-06
"해법중국어운암학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 65 , 운암프라자 501호일부 (원동)",,경기도 오산시청,37.14656923,127.0758718,2021-08-06
"더채움독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 57 , 401호 일부 (원동, 중앙씨티월3)",,경기도 오산시청,37.14658733,127.0747589,2021-08-06
"공터영어오산더하이츠학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 57 , 401호일부,402호,403호 (원동)",,경기도 오산시청,37.14658733,127.0747589,2021-08-06
"한컴퓨터학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 57 , 701호 (원동, 중앙씨티월3)",,경기도 오산시청,37.14658733,127.0747589,2021-08-06
"오산에이닷영어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 대원로 57 , 802호 (원동)",,경기도 오산시청,37.14658733,127.0747589,2021-08-06
FNC이레학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 가수로 70 , 1층, 2층 (가수동)",,경기도 오산시청,37.14770332,127.0460676,2021-08-06
"락수학학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 17 , 602호, 603호 (원동, 중앙상가빌딩)",,경기도 오산시청,37.14773342,127.0759902,2021-08-06
"앱솔루트잉글리쉬학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 17 , 701호 (원동, 중앙상가빌딩)",,경기도 오산시청,37.14773342,127.0759902,2021-08-06
"락수학주니어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 17 , 중앙상가빌딩 503호 (원동)",,경기도 오산시청,37.14773342,127.0759902,2021-08-06
"액터스엘아트센터학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 258 , 2층 (원동)",,경기도 오산시청,37.14778578,127.0739787,2021-08-06
"명전학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로240번길 28 , 2층 (원동)",,경기도 오산시청,37.14818428,127.071553,2021-08-06
"한우리통합논리학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로240번길 25 , B동 2층, 3층 (원동, 한우리통합논술학원)",,경기도 오산시청,37.14842894,127.0713661,2021-08-06
"오산씨앤씨미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 124 , 501호 (원동, 신협빌딩)",,경기도 오산시청,37.14848639,127.0752028,2021-08-06
"토즈스터디센터원동독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 122 , 오산메디칼프라자 601호 일부 (원동)",,경기도 오산시청,37.14850746,127.0748045,2021-08-06
"이보영의토킹클럽오산어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 127 , 401호, 402호 (오산동, 웰리스타워)",,경기도 오산시청,37.14903182,127.0755985,2021-08-06
EM영수학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 127 , 501호 (오산동, 웰리스타워)",,경기도 오산시청,37.14903182,127.0755985,2021-08-06
"오성학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 127 , 601호 (오산동, 웰리스타워)",,경기도 오산시청,37.14903182,127.0755985,2021-08-06
"하이탑독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 33 , 5층 일부 (오산동, 한미프라자)",,경기도 오산시청,37.14929762,127.0760431,2021-08-06
